,score
0,0.7386427369601795
1,0.736399326977005
2,0.733595064498037
3,0.7448121144139092
4,0.7509814918676389
5,0.7509814918676389
6,0.7790241166573191
7,0.7414469994391475
8,0.7560291643297813
9,0.7588334268087493
10,0.7470555243970836
11,0.7442512619181155
