,score
0,0.8157894737
1,0.7631578947
2,0.7368421053
3,0.7105263158
4,0.7105263158
5,0.7368421053
6,0.7368421053
7,0.7368421053
8,0.7105263158
9,0.7894736842
10,0.7631578947
11,0.7631578947
