,score
0,0.7368421053
1,0.7368421053
2,0.6842105263
3,0.7105263158
4,0.7631578947
5,0.7631578947
6,0.7894736842
7,0.8157894737
8,0.7631578947
9,0.7631578947
10,0.7894736842
11,0.7631578947
