,score
0,0.6578947368
1,0.6842105263
2,0.7105263158
3,0.7105263158
4,0.7105263158
5,0.6578947368
6,0.6842105263
7,0.6578947368
8,0.6578947368
9,0.7105263158
10,0.6052631579
11,0.6052631579
