,score
0,0.6842105263
1,0.5526315789
2,0.6052631579
3,0.6052631579
4,0.5263157895
5,0.5526315789
6,0.5263157895
7,0.6052631579
8,0.6052631579
9,0.5526315789
10,0.6052631579
11,0.6315789474
