,score
0,0.6034772854739203
1,0.6062815479528884
2,0.606842400448682
3,0.6062815479528884
4,0.6062815479528884
5,0.6074032529444756
6,0.6057206954570948
7,0.6062815479528884
8,0.6034772854739203
9,0.5967470555243971
10,0.5984296130117779
11,0.5849691531127313
