,score
0,0.3571428571
1,0.3485714286
2,0.3542857143
3,0.3571428571
4,0.3428571429
5,0.3514285714
6,0.3542857143
7,0.34
8,0.3314285714
9,0.3485714286
10,0.34
11,0.3257142857
