,score
0,0.7202247191011236
1,0.7617977528089888
2,0.7634831460674157
3,0.7719101123595505
4,0.7702247191011236
5,0.751685393258427
6,0.75
7,0.7544943820224719
8,0.751685393258427
9,0.7601123595505618
10,0.7679775280898876
11,0.7674157303370787
