,score
0,0.12
1,0.1285714286
2,0.1257142857
3,0.16
4,0.1742857143
5,0.1285714286
6,0.1028571429
7,0.1285714286
8,0.1314285714
9,0.1257142857
10,0.1342857143
11,0.14
