,score
0,0.48850252383623105
1,0.4890633763320247
2,0.4834548513740886
3,0.47896803140773975
4,0.4879416713404375
5,0.4913067863151991
6,0.48625911385305665
7,0.4929893438025799
8,0.4868199663488503
9,0.4890633763320247
10,0.482893998878295
11,0.4761637689287717
