,score
0,0.6315789474
1,0.7105263158
2,0.6052631579
3,0.6315789474
4,0.6052631579
5,0.5789473684
6,0.6315789474
7,0.6052631579
8,0.7105263158
9,0.6315789474
10,0.6578947368
11,0.6842105263
