,score
0,0.6904094223219294
1,0.7128435221536736
2,0.7453729669097028
3,0.7448121144139092
4,0.7577117218171621
5,0.7420078519349411
6,0.7139652271452608
7,0.7397644419517667
8,0.727986539540101
9,0.7666853617498598
10,0.7313516545148626
11,0.7476163768928772
