,score
0,0.2485714286
1,0.2485714286
2,0.2485714286
3,0.2457142857
4,0.2371428571
5,0.2314285714
6,0.2285714286
7,0.2628571429
8,0.2485714286
9,0.2257142857
10,0.2628571429
11,0.2314285714
