,score
0,0.1670822943
1,0.1666666667
2,0.1679135495
3,0.1596009975
4,0.1695760599
5,0.1774729842
6,0.1783042394
7,0.180798005
8,0.180798005
9,0.1783042394
10,0.1749792186
11,0.1874480466
