,score
0,0.1845386534
1,0.1903574397
2,0.184954281
3,0.2044887781
4,0.1862011638
5,0.1920199501
6,0.1957605985
7,0.187032419
8,0.1986699917
9,0.1874480466
10,0.184954281
11,0.1982543641
