,score
0,0.8820445609
1,0.8820445609
2,0.8820445609
3,0.8820445609
4,0.8833551769
5,0.880733945
6,0.8820445609
7,0.878112713
8,0.879423329
9,0.876802097
10,0.875491481
11,0.870249017
