,score
0,0.7270942408376964
1,0.7231675392670157
2,0.7277486910994765
3,0.7074607329842932
4,0.7179319371727748
5,0.7205497382198953
6,0.7185863874345549
7,0.7140052356020943
8,0.7172774869109948
9,0.7159685863874345
10,0.7172774869109948
11,0.7231675392670157
