,score
0,0.214879468
1,0.1965918537
2,0.1936824605
3,0.1799667498
4,0.1891105569
5,0.1899418121
6,0.1783042394
7,0.180798005
8,0.2049044057
9,0.1911886949
10,0.1832917706
11,0.1845386534
