,score
0,0.7088353414
1,0.7008032129
2,0.6987951807
3,0.6987951807
4,0.7048192771
5,0.7048192771
6,0.6887550201
7,0.6947791165
8,0.6907630522
9,0.6807228916
10,0.6907630522
11,0.6706827309
