,score
0,0.6907630522
1,0.6064257028
2,0.6164658635
3,0.6084337349
4,0.6084337349
5,0.6224899598
6,0.6184738956
7,0.6084337349
8,0.59437751
9,0.624497992
10,0.6485943775
11,0.6204819277
