,score
0,0.878112713
1,0.8256880734
2,0.7916120577
3,0.8060288336
4,0.7942332896
5,0.7968545216
6,0.8047182176
7,0.8007863696
8,0.8073394495
9,0.8152031455
10,0.8138925295
11,0.8152031455
