,score
0,0.8793230316409124
1,0.8447387785136129
2,0.8447387785136129
3,0.8528329654157468
4,0.8506254598969831
5,0.8462104488594555
6,0.8314937454010302
7,0.8616629874908021
8,0.8579838116261957
9,0.8587196467991169
10,0.8660779985283297
11,0.8454746136865342
