,score
0,0.8820445609
1,0.880733945
2,0.880733945
3,0.876802097
4,0.874180865
5,0.870249017
6,0.870249017
7,0.874180865
8,0.8676277851
9,0.8623853211
10,0.8558322412
11,0.8440366972
