,score
0,0.2290108063
1,0.2090606816
2,0.2111388196
3,0.2024106401
4,0.2073981712
5,0.2049044057
6,0.2111388196
7,0.2078137988
8,0.2049044057
9,0.1974231089
10,0.2103075644
11,0.2032418953
