,score
0,0.2285951787
1,0.2252701579
2,0.2194513716
3,0.2103075644
4,0.2053200333
5,0.2028262677
6,0.2144638404
7,0.2082294264
8,0.2115544472
9,0.2094763092
10,0.206566916
11,0.2111388196
