,score
0,0.6907630522
1,0.6044176707
2,0.5863453815
3,0.5763052209
4,0.6044176707
5,0.5963855422
6,0.6064257028
7,0.6084337349
8,0.6224899598
9,0.6224899598
10,0.6184738956
11,0.6004016064
