,score
0,0.35720303285593935
1,0.35214827295703455
2,0.35299073294018535
3,0.34877843302443134
4,0.35046335299073295
5,0.35973041280539175
6,0.34372367312552654
7,0.35130581297388375
8,0.34203875315922494
9,0.35636057287278855
10,0.34709351305812974
11,0.35130581297388375
