,score
0,0.5702811245
1,0.5662650602
2,0.5923694779
3,0.5823293173
4,0.5823293173
5,0.578313253
6,0.5441767068
7,0.6004016064
8,0.5562248996
9,0.6024096386
10,0.5863453815
11,0.5542168675
