,score
0,0.2485453034
1,0.2452202826
2,0.2464671654
3,0.2493765586
4,0.2518703242
5,0.2481296758
6,0.2481296758
7,0.2472984206
8,0.2394014963
9,0.2414796342
10,0.2344139651
11,0.2290108063
