,score
0,0.880733945
1,0.879423329
2,0.879423329
3,0.879423329
4,0.879423329
5,0.876802097
6,0.879423329
7,0.8833551769
8,0.880733945
9,0.878112713
10,0.870249017
11,0.8610747051
