,score
0,0.2298420615
1,0.221113882
2,0.2277639235
3,0.2177888612
4,0.2165419784
5,0.2144638404
6,0.2182044888
7,0.2144638404
8,0.2157107232
9,0.2161263508
10,0.2044887781
11,0.2036575229
