,score
0,0.2024106401
1,0.2111388196
2,0.2061512884
3,0.21280133
4,0.2132169576
5,0.2144638404
6,0.2103075644
7,0.2053200333
8,0.1990856193
9,0.2049044057
10,0.2049044057
11,0.2219451372
