,score
0,0.38584667228306657
1,0.34709351305812974
2,0.34793597304128054
3,0.36899747262005056
4,0.35383319292333615
5,0.37742207245155857
6,0.37320977253580456
7,0.36647009267059816
8,0.36394271272114576
9,0.37320977253580456
10,0.34456613310867734
11,0.34962089300758215
