,score
0,0.5883534137
1,0.5763052209
2,0.5763052209
3,0.6004016064
4,0.5923694779
5,0.6265060241
6,0.5823293173
7,0.6084337349
8,0.6064257028
9,0.5823293173
10,0.5682730924
11,0.5923694779
