,score
0,0.1729010806
1,0.1799667498
2,0.1687448047
3,0.1841230258
4,0.180798005
5,0.1683291771
6,0.1837073982
7,0.1886949293
8,0.1903574397
9,0.2024106401
10,0.2036575229
11,0.1899418121
