,score
0,0.7955439056
1,0.7863695937
2,0.7889908257
3,0.8073394495
4,0.7837483617
5,0.7850589777
6,0.8060288336
7,0.7680209699
8,0.7916120577
9,0.7981651376
10,0.8007863696
11,0.7981651376
