,score
0,0.2265170407
1,0.2244389027
2,0.2277639235
3,0.2227763924
4,0.219035744
5,0.2219451372
6,0.2182044888
7,0.210723192
8,0.216957606
9,0.2144638404
10,0.2186201164
11,0.2173732336
