,score
0,0.7903014417
1,0.7837483617
2,0.7889908257
3,0.7850589777
4,0.7876802097
5,0.8138925295
6,0.8020969856
7,0.7785058978
8,0.7601572739
9,0.7758846658
10,0.7863695937
11,0.7876802097
