,score
0,0.1674979219
1,0.1799667498
2,0.1882793017
3,0.1783042394
4,0.178719867
5,0.1832917706
6,0.1674979219
7,0.172485453
8,0.1558603491
9,0.1666666667
10,0.1753948462
11,0.172485453
