,score
0,0.7876802097
1,0.7968545216
2,0.7850589777
3,0.74836173
4,0.7837483617
5,0.7667103539
6,0.7824377457
7,0.7732634338
8,0.7837483617
9,0.7837483617
10,0.7667103539
11,0.7798165138
