,score
0,0.6485943775
1,0.6526104418
2,0.6164658635
3,0.624497992
4,0.6445783133
5,0.6104417671
6,0.6325301205
7,0.6044176707
8,0.6184738956
9,0.6265060241
10,0.6506024096
11,0.6265060241
